"","V1","V2"
"227","left","left"
"228","left","left"
"229","left","left"
"230","left","left"
"231","left","left"
"232","left","leanright"
"233","left","leanright"
"234","left","left"
"235","left","left"
"236","left","left"
"237","left","left"
"238","left","left"
"239","left","center"
"240","left","left"
"241","left","left"
"242","left","right"
"243","left","left"
"244","left","leanleft"
"245","left","leanright"
"246","left","left"
"247","left","left"
"248","left","leanleft"
"249","left","left"
"250","left","center"
"251","left","leanleft"
"252","left","left"
"253","left","left"
"254","left","left"
"255","left","left"
"256","left","center"
"257","left","left"
"258","left","right"
"259","left","leanright"
"260","left","left"
"261","left","left"
"262","left","left"
"263","left","left"
"264","left","right"
"265","left","left"
"266","left","leanright"
"267","left","leanleft"
"268","left","center"
"269","left","center"
"270","left","right"
"271","left","leanleft"
"272","left","right"
"273","left","left"
"274","left","left"
"275","left","left"
"276","left","center"
"277","left","left"
"278","left","right"
"279","left","center"
"280","left","left"
"281","left","left"
"282","left","right"
"283","left","center"
"284","left","left"
"285","left","left"
"286","left","leanright"
"287","left","left"
"288","left","left"
"289","left","center"
"290","left","right"
"291","left","left"
"292","left","center"
"293","left","left"
"294","left","left"
"295","left","leanright"
"296","left","right"
"297","left","left"
"298","left","left"
"299","left","left"
"300","left","right"
"301","left","left"
"302","left","left"
"303","left","left"
"304","left","leanright"
"305","left","leanleft"
"306","left","left"
"307","left","left"
"308","left","left"
"309","left","left"
"310","left","right"
"311","left","center"
"312","left","left"
"313","left","right"
"314","left","leanleft"
"315","left","left"
"316","left","left"
"317","left","leanright"
"318","left","right"
"319","left","right"
"320","left","leanleft"
"321","left","left"
"322","left","left"
"323","left","leanleft"
"324","left","right"
"325","left","center"
"326","left","right"
"327","left","right"
"328","left","leanleft"
"329","left","right"
"330","left","leanright"
"331","left","leanleft"
"332","left","left"
"333","left","left"
"334","left","left"
"335","left","leanleft"
"336","left","center"
"337","left","left"
"338","left","leanright"
"339","left","leanright"
"340","left","leanleft"
"341","left","leanleft"
"342","left","right"
"343","left","left"
"344","left","left"
"345","left","left"
"346","left","left"
"347","left","right"
"348","left","left"
"349","left","right"
"350","left","left"
"351","left","left"
"352","left","left"
"353","left","left"
"354","left","right"
"355","left","left"
"356","left","leanright"
"357","left","center"
"358","left","left"
"359","left","center"
"360","left","left"
"361","left","left"
"362","left","leanleft"
"363","left","left"
"364","left","left"
"365","left","left"
"366","left","left"
"367","left","leanright"
"368","left","leanright"
"369","left","left"
"370","left","right"
"371","left","left"
"372","left","right"
"373","left","leanright"
"374","left","center"
"375","left","left"
"376","left","left"
"377","left","left"
"378","left","left"
"379","left","left"
"380","left","left"
"381","left","left"
"382","left","left"
"383","left","left"
"384","left","left"
"385","left","left"
"386","left","center"
"387","left","left"
"388","left","left"
"389","left","left"
"390","left","left"
"391","left","leanleft"
"392","left","left"
"393","left","left"
"394","left","leanright"
"395","left","center"
"396","left","right"
"397","left","left"
"398","left","center"
"399","left","leanleft"
"400","left","leanright"
"401","left","left"
"402","left","left"
"403","left","leanleft"
"404","left","left"
"405","left","left"
"406","left","left"
"407","left","right"
"408","left","left"
"409","left","leanleft"
"410","left","leanleft"
"411","left","right"
"412","left","leanright"
"413","left","right"
"414","left","left"
"415","left","center"
"416","left","left"
"417","left","right"
"418","left","right"
"419","left","leanleft"
"420","left","left"
"421","left","right"
"422","left","left"
"423","left","left"
"424","left","leanright"
"425","left","left"
"426","left","left"
"427","left","left"
"428","left","left"
"429","left","leanright"
"430","left","right"
"431","left","leanright"
"432","left","left"
"433","left","right"
"434","left","left"
"435","left","center"
"436","left","center"
"437","left","right"
"438","left","left"
"439","left","leanright"
"440","left","leanright"
"441","left","left"
"442","left","left"
"443","left","left"
"444","left","left"
"445","left","leanleft"
"446","left","left"
"447","left","leanleft"
"448","left","left"
"449","left","left"
"450","left","left"
"451","left","center"
"452","left","left"
"453","left","left"
"454","left","center"
"455","left","left"
"456","left","right"
"457","left","leanright"
"458","left","center"
"459","left","left"
"460","left","leanleft"
"461","left","leanleft"
"462","left","leanright"
"463","left","left"
"464","left","left"
"465","left","leanleft"
"466","left","leanright"
"467","left","left"
"468","left","left"
"469","left","center"
"470","left","right"
"471","left","leanright"
"472","left","leanright"
"473","left","center"
"474","left","left"
"475","left","left"
"476","left","left"
"477","left","right"
"478","left","leanleft"
"479","left","leanleft"
"480","left","leanright"
"481","left","right"
"482","left","left"
"483","left","left"
"484","left","leanright"
"485","left","left"
"486","left","left"
"487","left","left"
"488","left","left"
"489","left","left"
"490","left","right"
"491","left","left"
"492","left","leanleft"
"493","left","left"
"494","left","left"
"495","left","right"
"496","left","right"
"497","left","left"
"498","left","center"
"499","left","left"
"500","left","center"
"501","left","right"
"502","left","left"
"503","left","left"
"504","left","leanright"
"505","left","leanleft"
"506","left","left"
"507","left","left"
"508","left","leanright"
"509","left","left"
"510","left","right"
"511","left","leanright"
"512","left","left"
"513","left","leanright"
"514","left","right"
"515","left","left"
"516","left","center"
"517","left","leanright"
"518","left","left"
"519","left","left"
"520","left","right"
"521","left","left"
"522","left","left"
"523","left","left"
"524","left","left"
"525","left","left"
"526","left","left"
"527","left","left"
"528","left","leanright"
"529","left","left"
"530","left","left"
"531","left","left"
"532","left","left"
"533","left","left"
"534","left","leanright"
"535","left","leanright"
"536","left","left"
"537","left","left"
"538","left","left"
"539","left","left"
"540","left","left"
"541","left","left"
"542","left","center"
"543","left","leanleft"
"544","left","left"
"545","left","center"
"546","left","leanright"
"547","left","right"
"548","left","left"
"549","left","right"
"550","left","left"
"551","left","center"
"552","left","left"
"553","left","left"
"554","left","right"
"555","left","left"
"556","left","leanleft"
"557","left","left"
"558","left","leanright"
"559","left","left"
"560","left","right"
"561","left","left"
"562","left","leanleft"
"563","left","left"
"564","left","left"
"565","left","center"
"566","left","right"
"567","left","left"
"568","left","right"
"569","left","leanleft"
"570","left","leanleft"
"571","left","left"
"572","left","center"
"573","left","left"
"574","left","left"
"575","left","left"
"576","left","left"
"577","left","leanright"
"578","left","leanleft"
"579","left","left"
"580","left","leanright"
"581","left","left"
"582","left","center"
"583","left","left"
"584","left","left"
"585","left","left"
"586","left","leanleft"
"587","left","left"
"588","left","right"
"589","left","left"
"590","left","right"
"591","left","left"
"592","left","left"
"593","left","center"
"594","left","left"
"595","left","left"
"596","left","leanright"
"597","left","right"
"598","left","left"
"599","left","left"
"600","left","right"
"601","left","left"
"602","left","center"
"603","left","center"
"604","left","right"
"605","left","left"
"606","left","center"
"607","left","left"
"608","left","left"
"609","left","center"
"610","left","center"
"611","left","center"
"612","left","left"
"613","left","leanleft"
"614","left","left"
"615","left","left"
"616","left","leanright"
"617","left","leanright"
"618","left","right"
"619","left","leanright"
"620","left","right"
"621","left","left"
"622","left","center"
"623","left","left"
"624","left","left"
"625","left","left"
"626","left","left"
"627","left","left"
"628","left","leanleft"
"629","left","leanright"
"630","left","center"
"631","left","left"
"632","left","right"
"633","left","left"
"634","left","center"
"635","left","left"
"636","left","right"
"637","left","center"
"638","left","left"
"639","left","leanleft"
"640","left","leanright"
"641","left","left"
"642","left","left"
"643","left","leanleft"
"644","left","left"
"645","left","center"
"646","left","left"
"647","left","center"
"648","left","right"
"649","left","left"
"650","left","leanleft"
"651","left","center"
"652","left","left"
"653","left","left"
"654","left","leanleft"
"655","left","left"
"656","left","right"
"657","left","left"
"658","left","leanright"
"659","left","left"
"660","left","leanright"
"661","left","leanleft"
"662","left","right"
"663","left","left"
"664","left","left"
"665","left","right"
"666","left","leanright"
"667","left","leanright"
"668","left","left"
"669","left","right"
"670","left","center"
"671","left","leanleft"
"672","left","left"
"673","left","leanright"
"674","left","left"
"675","left","left"
"676","left","left"
"677","left","leanleft"
"678","left","leanright"
"679","left","left"
"680","left","left"
"681","left","left"
"682","left","left"
"683","left","leanright"
"684","left","leanleft"
"685","left","left"
"686","left","right"
"687","left","right"
"688","left","leanright"
"689","left","leanleft"
"690","left","right"
"691","left","left"
"692","left","center"
"693","left","leanleft"
"694","left","left"
"695","left","center"
"696","left","right"
"697","left","center"
"698","left","left"
"699","left","leanleft"
"700","left","leanleft"
"701","left","leanright"
"702","left","leanleft"
"703","left","left"
"704","left","leanright"
"705","left","leanleft"
"706","left","center"
"707","left","center"
"708","left","left"
"709","left","leanleft"
"710","left","left"
"711","left","center"
"712","left","left"
"713","left","leanright"
"714","left","leanright"
"715","left","left"
"716","left","left"
"717","left","leanleft"
"718","left","leanright"
"719","left","right"
"720","left","center"
"721","left","left"
"722","left","left"
"723","left","left"
"724","left","center"
"725","left","leanright"
"726","left","leanright"
"727","left","leanleft"
"728","left","left"
"729","left","leanleft"
"730","left","right"
"731","left","leanright"
"732","left","left"
"733","left","center"
"734","left","leanright"
"735","left","center"
"736","left","left"
"737","left","left"
"738","left","leanleft"
"739","left","center"
"740","left","right"
"741","left","center"
"742","left","left"
"743","left","left"
"744","left","left"
"745","left","center"
"746","left","left"
"747","left","left"
"748","left","left"
"749","left","left"
"750","left","leanright"
"751","left","center"
"752","left","center"
"753","left","right"
"754","left","left"
"755","left","left"
"756","left","center"
"757","left","center"
"758","left","center"
"759","left","left"
"760","left","left"
"761","left","left"
"762","left","left"
"763","left","left"
"764","left","left"
"765","left","left"
"766","left","right"
"767","left","center"
"768","left","leanleft"
"769","left","right"
"770","left","left"
"771","left","left"
"772","left","left"
"773","left","right"
"774","left","left"
"775","left","left"
"776","left","right"
"777","left","left"
"778","left","left"
"779","left","left"
"780","left","center"
"781","left","left"
"782","left","left"
"783","left","leanright"
"784","left","left"
"785","left","center"
"786","left","leanright"
"787","left","left"
"788","left","center"
"789","left","left"
"790","left","left"
"791","left","center"
"792","left","left"
"793","left","leanleft"
"794","left","left"
"795","left","center"
"796","left","left"
"797","left","right"
"798","left","left"
"799","left","left"
"800","left","left"
"801","left","leanright"
"802","left","leanright"
"803","left","left"
"804","left","left"
"805","left","left"
"806","left","right"
"807","left","left"
"808","left","left"
"809","left","left"
"810","left","left"
"811","left","left"
"812","left","left"
"813","left","leanright"
"814","left","left"
"815","left","left"
"816","left","left"
"817","left","leanleft"
"818","left","right"
"819","left","left"
"820","left","leanleft"
"821","left","center"
"822","left","leanright"
"823","left","right"
"824","left","leanleft"
"825","left","center"
"826","left","right"
"827","left","left"
"828","left","left"
"829","left","left"
"830","left","center"
"831","left","left"
"832","left","left"
"833","left","leanleft"
"834","left","leanleft"
"835","left","left"
"836","left","leanright"
"837","left","leanleft"
"838","left","center"
"839","left","center"
"840","left","left"
"841","left","left"
"842","left","leanright"
"843","left","leanright"
"844","left","left"
"845","left","leanright"
"846","left","left"
"847","left","left"
"848","left","right"
"849","left","left"
"850","left","leanright"
"851","left","left"
"852","left","left"
"853","left","left"
"854","left","right"
"855","left","left"
"856","left","center"
"857","left","right"
"858","left","leanleft"
"859","left","leanleft"
"860","left","left"
"861","left","leanleft"
"862","left","left"
"863","left","left"
"864","left","center"
"865","left","left"
"866","left","leanright"
"867","left","left"
"868","left","leanleft"
"869","left","left"
"870","left","left"
"871","left","leanright"
"872","left","left"
"873","left","left"
"874","left","center"
"875","left","leanleft"
"876","left","right"
"877","left","leanright"
"878","left","right"
"879","left","leanright"
"880","left","right"
"881","left","leanleft"
"882","left","right"
"883","left","left"
"884","left","left"
"885","left","left"
"886","left","leanleft"
"887","left","left"
"888","left","left"
"889","left","right"
"890","left","right"
"891","left","left"
"892","left","right"
"893","left","left"
"894","left","center"
"895","left","left"
"896","left","left"
"897","left","center"
"898","left","left"
"899","left","center"
"900","left","leanright"
"901","left","left"
"902","left","left"
"903","left","leanleft"
"904","left","left"
"905","left","left"
"906","left","center"
"907","left","right"
"908","left","leanleft"
"909","left","leanleft"
"910","left","leanright"
"911","left","left"
"912","left","right"
"913","left","left"
"914","left","left"
"915","left","center"
"916","left","center"
"917","left","left"
"918","left","left"
"919","left","center"
"920","left","leanleft"
"921","left","leanleft"
"922","left","left"
"923","left","left"
"924","left","left"
"925","left","right"
"926","left","left"
"927","left","leanleft"
"928","left","left"
"929","left","left"
"930","left","left"
"931","left","leanleft"
"932","left","center"
"933","left","right"
"934","left","left"
"935","left","left"
"936","left","right"
"937","left","left"
"938","left","left"
"939","left","left"
"940","left","leanright"
"941","left","left"
"942","left","right"
"943","left","left"
"944","left","leanleft"
"945","left","left"
"946","left","leanright"
"947","left","center"
"948","left","left"
"949","left","left"
"950","left","left"
"951","left","left"
"952","left","left"
"953","left","leanright"
"954","left","leanleft"
"955","left","leanright"
"956","left","left"
"957","left","center"
"958","left","right"
"959","left","leanright"
"960","left","left"
"961","left","right"
"962","left","center"
"963","left","left"
"964","left","left"
"965","left","left"
"966","left","leanright"
"967","left","leanleft"
"968","left","left"
"969","left","leanright"
"970","left","left"
"971","left","center"
"972","left","left"
"973","left","leanright"
"974","left","right"
"975","left","center"
"976","left","right"
"977","left","left"
"978","left","right"
"979","left","left"
"980","left","left"
"981","left","right"
"982","left","left"
"983","left","leanright"
"984","left","left"
"985","left","leanright"
"986","left","center"
"987","left","center"
"988","left","leanleft"
"989","left","left"
"990","left","right"
"991","left","right"
"992","left","leanright"
"993","left","center"
"994","left","left"
"995","left","left"
"996","left","left"
"997","left","center"
"998","left","right"
"999","left","left"
"1000","left","center"
"1001","left","left"
"1002","left","left"
"1003","left","leanright"
"1004","left","left"
"1005","left","left"
"1006","left","left"
"1007","left","right"
"1008","left","left"
"1009","left","left"
"1010","left","left"
"1011","left","leanright"
"1012","left","left"
"1013","left","leanright"
"1014","left","right"
"1015","left","leanright"
"1016","left","right"
"1017","left","center"
"1018","left","left"
"1019","left","left"
"1020","left","right"
"1021","left","left"
"1022","left","left"
"1023","left","leanleft"
"1024","left","left"
"1025","left","left"
"1026","left","left"
"1027","left","left"
"1028","left","left"
"1029","left","left"
"1030","left","right"
"1031","left","center"
"1032","left","leanright"
"1033","left","right"
"1034","left","left"
"1035","left","left"
"1036","left","leanleft"
"1037","left","left"
"1038","left","right"
"1039","left","right"
"1040","left","left"
"1041","left","leanright"
"1042","left","left"
"1043","left","left"
"1044","left","right"
"1045","left","left"
"1046","left","center"
"1047","left","right"
"1048","left","right"
"1049","left","center"
"1050","left","left"
"1051","left","left"
"1052","left","left"
"1053","left","left"
"1054","left","left"
"1055","left","left"
"1056","left","left"
"1057","left","left"
"1058","left","right"
"1059","left","center"
"1060","left","left"
"1061","left","leanleft"
"1062","left","leanright"
"1063","left","left"
"1064","left","center"
"1065","left","left"
"1066","left","left"
"1067","left","left"
"1068","left","leanright"
"1069","left","right"
"1070","left","left"
"1071","left","leanright"
"1072","left","leanright"
"1073","left","left"
"1074","left","left"
"1075","left","left"
"1076","left","left"
"1077","left","left"
"1078","left","left"
"1079","left","left"
"1080","left","leanleft"
"1081","left","leanright"
"1082","left","left"
"1083","left","leanright"
"1084","left","leanleft"
"1085","left","right"
"1086","left","right"
"1087","left","left"
"1088","left","right"
"1089","left","center"
"1090","left","left"
"1091","left","left"
"1092","left","leanleft"
"1093","left","left"
"1094","left","left"
"1095","left","left"
"1096","left","leanright"
"1097","left","leanright"
"1098","left","leanleft"
"1099","left","leanright"
"1100","left","left"
"1101","left","right"
"1102","left","left"
"1103","left","leanleft"
"1104","left","left"
"1105","left","left"
"1106","left","center"
"1107","left","leanleft"
"1108","left","right"
"1109","left","left"
"1110","left","left"
"1111","left","left"
"1112","left","left"
"1113","left","left"
"1114","left","right"
"1115","left","left"
"1116","left","left"
"1117","left","right"
"1118","left","left"
"1119","left","right"
"1120","left","left"
"1121","left","left"
"1122","left","leanleft"
"1123","left","leanright"
"1124","left","left"
"1125","left","left"
"1126","left","left"
"1127","left","right"
"1128","left","left"
"1129","left","right"
"1130","left","left"
"1131","left","left"
"1132","left","leanleft"
"1133","left","left"
"1134","left","leanright"
"1135","left","left"
"1136","left","left"
"1137","left","left"
"1138","left","leanleft"
"1139","left","left"
"1140","left","right"
"1141","left","left"
"1142","left","left"
"1143","left","left"
"1144","left","right"
"1145","left","left"
"1146","left","leanright"
"1147","left","leanright"
"1148","left","left"
"1149","left","center"
"1150","left","left"
"1151","left","leanleft"
"1152","left","left"
"1153","left","right"
"1154","left","left"
"1155","left","right"
"1156","left","leanright"
"1157","left","right"
"1158","left","left"
"1159","left","left"
"1160","left","left"
"1161","left","right"
"1162","left","right"
"1163","left","leanright"
"1164","left","right"
"1165","left","leanright"
"1166","left","left"
"1167","left","leanleft"
"1168","left","left"
"1169","left","center"
"1170","left","left"
"1171","left","leanright"
"1172","left","leanright"
"1173","left","leanright"
"1174","left","center"
"1175","left","left"
"1176","left","center"
"1177","left","left"
"1178","left","leanleft"
"1179","left","left"
"1180","left","leanleft"
"1181","left","leanleft"
"1182","left","leanleft"
"1183","left","right"
"1184","left","right"
"1185","left","left"
"1186","left","leanleft"
"1187","left","left"
"1188","left","left"
"1189","left","left"
"1190","left","left"
"1191","left","leanright"
"1192","left","right"
"1193","left","left"
"1194","left","left"
"1195","left","left"
"1196","left","center"
"1197","left","leanright"
"1198","left","leanright"
"1199","left","leanleft"
"1200","left","leanright"
"1201","left","left"
"1202","left","center"
"1203","left","leanleft"
"1204","left","right"
"1205","left","leanleft"
"1206","left","left"
"1207","left","leanleft"
"1208","left","left"
"1209","left","left"
"1210","left","left"
"1211","left","left"
"1212","left","left"
"1213","left","center"
"1214","left","left"
"1215","left","leanright"
"1216","left","leanleft"
"1217","left","leanright"
"1218","left","center"
"1219","left","left"
"1220","left","leanleft"
"1221","left","leanleft"
"1222","left","right"
"1223","left","left"
"1224","left","right"
"1225","left","leanleft"
"1226","left","leanleft"
"1227","left","center"
"1228","left","center"
"1229","left","left"
"1230","left","right"
"1231","left","leanright"
"1232","left","leanleft"
"1233","left","right"
"1234","left","left"
"1235","left","right"
"1236","left","left"
"1237","left","right"
"1238","left","center"
"1239","left","left"
"1240","left","right"
"1241","left","left"
"1242","left","left"
"1243","left","leanright"
"1244","left","left"
"1245","left","left"
"1246","left","left"
"1247","left","center"
"1248","left","right"
"1249","left","left"
"1250","left","left"
"1251","left","leanright"
"1252","left","left"
"1253","left","center"
"1254","left","leanright"
"1255","left","leanleft"
"1256","left","right"
"1257","left","center"
"1258","left","left"
"1259","left","left"
"1260","left","left"
"1261","left","right"
"1262","left","right"
"1263","left","center"
"1264","left","left"
"1265","left","left"
"1266","left","leanright"
"1267","left","left"
"1268","left","left"
"1269","left","leanleft"
"1270","left","leanright"
"1271","left","center"
"1272","left","left"
"1273","left","left"
"1274","left","center"
"1275","left","left"
"1276","left","right"
"1277","left","leanleft"
"1278","left","left"
"1279","left","left"
"1280","left","left"
"1281","left","center"
"1282","left","left"
"1283","left","right"
"1284","left","leanright"
"1285","left","leanleft"
"1286","left","left"
"1287","left","left"
"1288","left","center"
"1289","left","left"
"1290","left","right"
"1291","left","leanright"
"1292","left","leanleft"
"1293","left","left"
"1294","left","left"
"1295","left","left"
"1296","left","left"
"1297","left","right"
"1298","left","left"
"1299","left","left"
"1300","left","leanleft"
"1301","left","left"
"1302","left","center"
"1303","left","left"
"1304","left","left"
"1305","left","left"
"1306","left","left"
"1307","left","left"
"1308","left","leanright"
"1309","left","center"
"1310","left","left"
"1311","left","right"
"1312","left","leanleft"
"1313","left","left"
"1314","left","left"
"1315","left","leanleft"
"1316","left","leanright"
"1317","left","right"
"1318","left","leanright"
"1319","left","left"
"1320","left","left"
"1321","left","left"
"1322","left","center"
"1323","left","leanright"
"1324","left","left"
"1325","left","left"
"1326","left","left"
"1327","left","left"
"1328","left","leanright"
"1329","left","left"
"1330","left","left"
"1331","left","right"
"1332","left","left"
"1333","left","left"
"1334","left","left"
"1335","left","left"
"1336","left","leanright"
"1337","left","right"
"1338","left","left"
"1339","left","leanleft"
"1340","left","leanleft"
"1341","left","leanleft"
"1342","left","center"
"1343","left","center"
"1344","left","left"
"1345","left","left"
"1346","left","right"
"1347","left","left"
"1348","left","center"
"1349","left","leanleft"
"1350","left","left"
"1351","left","left"
"1352","left","right"
"1353","left","right"
"1354","left","left"
"1355","left","left"
"1356","left","leanleft"
"1357","left","leanright"
"1358","left","right"
"1359","left","right"
"1360","left","right"
"1361","left","right"
"1362","left","left"
"1363","left","right"
"1364","left","leanright"
"1365","left","leanleft"
"1366","left","left"
"1367","left","center"
"1368","left","center"
"1369","left","right"
"1370","left","right"
"1371","left","left"
"1372","left","left"
"1373","left","center"
"1374","left","leanleft"
"1375","left","leanright"
"1376","left","left"
"1377","left","left"
"1378","left","center"
"1379","left","center"
"1380","left","leanright"
"1381","left","left"
"1382","left","leanright"
"1383","left","leanright"
"1384","left","left"
"1385","left","left"
"1386","left","left"
"1387","left","right"
"1388","left","leanleft"
"1389","left","leanright"
"1390","left","leanleft"
"1391","left","leanright"
"1392","left","center"
"1393","left","left"
"1394","left","center"
"1395","left","left"
"1396","left","left"
"1397","left","right"
"1398","left","left"
"1399","left","left"
"1400","left","left"
"1401","left","left"
"1402","left","left"
"1403","left","left"
"1404","left","leanleft"
"1405","left","left"
"1406","left","leanleft"
"1407","left","right"
"1408","left","left"
"1409","left","right"
"1410","left","right"
"1411","left","left"
"1412","left","left"
"1413","left","right"
"1414","left","right"
"1415","left","leanleft"
"1416","left","left"
"1417","left","left"
"1418","left","center"
"1419","left","left"
"1420","left","left"
"1421","left","left"
"1422","left","left"
"1423","left","leanleft"
"1424","left","left"
"1425","left","left"
"1426","left","leanleft"
"1427","left","right"
"1428","left","leanleft"
"1429","left","leanright"
"1430","left","left"
"1431","left","leanright"
"1432","left","left"
"1433","left","leanright"
"1434","left","left"
"1435","left","left"
"1436","left","left"
"1437","left","left"
"1438","left","left"
"1439","left","left"
"1440","left","leanright"
"1441","left","left"
"1442","left","center"
"1443","left","left"
"1444","left","left"
"1445","left","center"
"1446","left","leanright"
"1447","left","left"
"1448","left","leanright"
"1449","left","left"
"1450","left","left"
"1451","left","leanleft"
"1452","left","left"
"1453","left","right"
"1454","left","right"
"1455","left","leanleft"
"1456","left","left"
"1457","left","left"
"1458","left","leanleft"
"1459","left","left"
"1460","left","left"
"1461","left","right"
"1462","left","left"
"1463","left","right"
"1464","left","center"
"1465","left","leanleft"
"1466","left","right"
"1467","left","left"
"1468","left","left"
"1469","left","left"
"1470","left","left"
"1471","left","left"
"1472","left","left"
"1473","left","right"
"1474","left","left"
"1475","left","left"
"1476","left","left"
"1477","left","left"
"1478","left","center"
"1479","left","right"
"1480","left","left"
"1481","left","left"
"1482","left","left"
"1483","left","leanright"
"1484","left","left"
"1485","left","leanright"
"1486","left","left"
"1487","left","left"
"1488","left","left"
"1489","left","left"
"1490","left","leanright"
"1491","left","left"
"1492","left","center"
"1493","left","left"
"1494","left","leanright"
"1495","left","left"
"1496","left","left"
"1497","left","left"
"1498","left","right"
"1499","left","left"
"1500","left","left"
"1501","left","center"
"1502","left","leanleft"
"1503","left","left"
"1504","left","leanright"
"1505","left","left"
"1506","left","center"
"1507","left","leanleft"
"1508","left","right"
"1509","left","leanleft"
"1510","left","left"
"1511","left","leanright"
"1512","left","left"
"1513","left","right"
"1514","left","left"
"1515","left","leanleft"
"1516","left","left"
"1517","left","left"
"1518","left","leanright"
"1519","left","center"
"1520","left","right"
"1521","left","left"
"1522","left","leanleft"
"1523","left","left"
"1524","left","leanleft"
"1525","left","leanleft"
"1526","left","center"
"1527","left","leanright"
"1528","left","leanright"
"1529","left","leanleft"
"1530","left","left"
"1531","left","left"
"1532","left","left"
"1533","left","left"
"1534","left","left"
"1535","left","right"
"1536","left","center"
"1537","left","right"
"1538","left","right"
"1539","left","leanright"
"1540","left","left"
"1541","left","leanleft"
"1542","left","left"
"1543","left","left"
"1544","left","right"
"1545","left","leanleft"
"1546","left","center"
"1547","left","center"
"1548","left","left"
"1549","left","left"
"1550","left","left"
"1551","left","right"
"1552","left","left"
"1553","left","left"
"1554","left","left"
"1555","left","left"
"1556","left","leanleft"
"1557","left","leanleft"
"1558","left","leanleft"
"1559","left","left"
"1560","left","right"
